utt_id,emotion,session,wav_path
Ses03F_script03_2_F037,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_F037.wav
Ses03F_script03_2_F038,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_F038.wav
Ses03F_script03_2_F039,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_F039.wav
Ses03F_script03_2_F040,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_F040.wav
Ses03F_script03_2_F041,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_F041.wav
Ses03F_script03_2_F042,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_F042.wav
Ses03F_script03_2_F043,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_F043.wav
Ses03F_script03_2_M000,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M000.wav
Ses03F_script03_2_M001,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M001.wav
Ses03F_script03_2_M002,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M002.wav
Ses03F_script03_2_M005,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M005.wav
Ses03F_script03_2_M007,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M007.wav
Ses03F_script03_2_M008,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M008.wav
Ses03F_script03_2_M009,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M009.wav
Ses03F_script03_2_M010,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M010.wav
Ses03F_script03_2_M011,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M011.wav
Ses03F_script03_2_M012,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M012.wav
Ses03F_script03_2_M014,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M014.wav
Ses03F_script03_2_M015,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M015.wav
Ses03F_script03_2_M016,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M016.wav
Ses03F_script03_2_M017,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M017.wav
Ses03F_script03_2_M020,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M020.wav
Ses03F_script03_2_M024,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M024.wav
Ses03F_script03_2_M026,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M026.wav
Ses03F_script03_2_M027,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M027.wav
Ses03F_script03_2_M028,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M028.wav
Ses03F_script03_2_M029,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M029.wav
Ses03F_script03_2_M030,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M030.wav
Ses03F_script03_2_M034,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M034.wav
Ses03F_script03_2_M035,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M035.wav
Ses03F_script03_2_M038,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M038.wav
Ses03F_script03_2_M039,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M039.wav
Ses03F_script03_2_M040,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M040.wav
Ses03F_script03_2_M041,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M041.wav
Ses03F_script03_2_M042,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M042.wav
Ses03F_script03_2_M043,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M043.wav
Ses03F_script03_2_M044,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M044.wav
Ses03M_impro01_F000,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F000.wav
Ses03M_impro01_F003,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F003.wav
Ses03M_impro01_F022,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F022.wav
Ses03M_impro01_F025,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F025.wav
Ses03M_impro01_M004,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M004.wav
Ses03M_impro01_M011,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M011.wav
Ses03M_impro01_M012,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M012.wav
Ses03M_impro01_M014,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M014.wav
Ses03M_impro01_M015,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M015.wav
Ses03M_impro01_M017,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M017.wav
Ses03M_impro01_M019,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M019.wav
Ses03M_impro01_M023,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M023.wav
Ses03M_impro01_M028,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M028.wav
Ses03M_impro01_M029,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M029.wav
Ses03M_impro02_F000,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F000.wav
Ses03M_impro02_F003,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F003.wav
Ses03M_impro02_F013,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F013.wav
Ses03M_impro02_F014,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F014.wav
Ses03M_impro02_F015,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F015.wav
Ses03M_impro02_F016,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F016.wav
Ses03M_impro02_F017,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F017.wav
Ses03M_impro02_F022,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F022.wav
Ses03M_impro02_F023,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F023.wav
Ses03M_impro02_F024,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F024.wav
Ses03M_impro02_F025,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F025.wav
Ses03M_impro02_F026,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F026.wav
Ses03M_impro02_F027,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F027.wav
Ses03M_impro02_F028,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F028.wav
Ses03M_impro02_F029,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F029.wav
Ses03M_impro02_F030,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F030.wav
Ses03M_impro02_F031,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F031.wav
Ses03M_impro02_F032,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F032.wav
Ses03M_impro02_F033,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F033.wav
Ses03M_impro02_F034,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F034.wav
Ses03M_impro02_M000,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M000.wav
Ses03M_impro02_M001,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M001.wav
Ses03M_impro02_M002,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M002.wav
Ses03M_impro02_M003,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M003.wav
Ses03M_impro02_M004,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M004.wav
Ses03M_impro02_M005,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M005.wav
Ses03M_impro02_M006,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M006.wav
Ses03M_impro02_M011,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M011.wav
Ses03M_impro02_M012,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M012.wav
Ses03M_impro02_M013,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M013.wav
Ses03M_impro02_M015,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M015.wav
Ses03M_impro02_M016,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M016.wav
Ses03M_impro02_M019,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M019.wav
Ses03M_impro02_M024,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M024.wav
Ses03M_impro02_M025,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M025.wav
Ses03M_impro02_M026,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M026.wav
Ses03M_impro02_M027,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M027.wav
Ses03M_impro02_M028,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M028.wav
Ses03M_impro02_M029,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M029.wav
Ses03M_impro02_M030,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M030.wav
Ses03M_impro02_M031,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M031.wav
Ses03M_impro03_F012,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F012.wav
Ses03M_impro03_F015,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F015.wav
Ses03M_impro03_F016,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F016.wav
Ses03M_impro03_F017,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F017.wav
Ses03M_impro03_F018,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F018.wav
Ses03M_impro03_F021,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F021.wav
Ses03M_impro03_F022,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F022.wav
Ses03M_impro03_F025,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F025.wav
Ses03M_impro03_F026,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F026.wav
Ses03M_impro03_F027,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F027.wav
Ses03M_impro03_F033,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F033.wav
Ses03M_impro03_F036,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F036.wav
Ses03M_impro03_M012,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M012.wav
Ses03M_impro03_M014,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M014.wav
Ses03M_impro03_M015,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M015.wav
Ses03M_impro03_M016,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M016.wav
Ses03M_impro03_M017,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M017.wav
Ses03M_impro03_M018,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M018.wav
Ses03M_impro03_M019,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M019.wav
Ses03M_impro03_M020,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M020.wav
Ses03M_impro03_M021,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M021.wav
Ses03M_impro03_M028,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M028.wav
Ses03M_impro03_M029,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M029.wav
Ses03M_impro03_M030,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M030.wav
Ses03M_impro03_M031,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M031.wav
Ses03M_impro03_M032,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M032.wav
Ses03M_impro03_M033,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M033.wav
Ses03M_impro03_M038,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M038.wav
Ses03M_impro03_M039,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M039.wav
Ses03M_impro04_F001,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F001.wav
Ses03M_impro04_F003,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F003.wav
Ses03M_impro04_F004,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F004.wav
Ses03M_impro04_F007,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F007.wav
Ses03M_impro04_F008,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F008.wav
Ses03M_impro04_F014,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F014.wav
Ses03M_impro04_F015,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F015.wav
Ses03M_impro04_F023,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F023.wav
Ses03M_impro04_F025,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F025.wav
Ses03M_impro04_F029,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F029.wav
Ses03M_impro04_F030,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F030.wav
Ses03M_impro04_F031,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F031.wav
Ses03M_impro04_F032,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F032.wav
Ses03M_impro04_M000,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M000.wav
Ses03M_impro04_M004,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M004.wav
Ses03M_impro04_M008,ang,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M008.wav
Ses03M_impro04_M014,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M014.wav
Ses03M_impro04_M024,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M024.wav
Ses03M_impro04_M026,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M026.wav
Ses03M_impro04_M030,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M030.wav
Ses03M_impro04_M031,sad,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M031.wav
Ses03M_impro04_M038,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M038.wav
Ses03M_impro04_M041,hap,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M041.wav
Ses03M_impro05a_F000,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F000.wav
Ses03M_impro05a_F001,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F001.wav
Ses03M_impro05a_F002,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F002.wav
Ses03M_impro05a_F005,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F005.wav
Ses03M_impro05a_F007,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F007.wav
Ses03M_impro05a_F008,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F008.wav
Ses03M_impro05a_F009,neu,Session3,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F009.wav
